gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RNF207,3.3414,0.72095,0.69024,1.0445,0.29626,,Fibroblast (subtipo indeterminado),CD_vs_HC
ICMT,7.9705,-0.10288,0.48466,-0.21228,0.83189,0.96447,Fibroblast (subtipo indeterminado),CD_vs_HC
LINC00337,0.19229,2.1257,3.9665,0.5359,0.59203,,Fibroblast (subtipo indeterminado),CD_vs_HC
GPR153,4.1737,-0.26993,0.57743,-0.46747,0.64017,0.90952,Fibroblast (subtipo indeterminado),CD_vs_HC
ACOT7,6.4108,-0.098486,0.4702,-0.20946,0.83409,0.96586,Fibroblast (subtipo indeterminado),CD_vs_HC
AL031848.2,0.1867,2.1218,3.1307,0.67775,0.49793,,Fibroblast (subtipo indeterminado),CD_vs_HC
ESPN,0.046445,0.9623,3.9782,0.24189,0.80886,,Fibroblast (subtipo indeterminado),CD_vs_HC
TNFRSF25,0.63621,2.3564,1.3345,1.7658,0.077433,,Fibroblast (subtipo indeterminado),CD_vs_HC
PLEKHG5,0.53529,0.80217,1.6458,0.48742,0.62596,,Fibroblast (subtipo indeterminado),CD_vs_HC
NOL9,5.9012,-0.064187,0.50753,-0.12647,0.89936,0.9844,Fibroblast (subtipo indeterminado),CD_vs_HC
TAS1R1,0.071129,0.49166,4.0085,0.12265,0.90238,,Fibroblast (subtipo indeterminado),CD_vs_HC
ZBTB48,3.9451,0.042749,0.44192,0.096735,0.92294,0.98784,Fibroblast (subtipo indeterminado),CD_vs_HC
KLHL21,7.4999,-0.26123,0.39347,-0.66391,0.50675,0.86671,Fibroblast (subtipo indeterminado),CD_vs_HC
PHF13,5.4041,0.73676,0.4476,1.646,0.09976,0.54044,Fibroblast (subtipo indeterminado),CD_vs_HC
THAP3,7.4043,-0.33995,0.30918,-1.0995,0.27154,0.72951,Fibroblast (subtipo indeterminado),CD_vs_HC
DNAJC11,5.7561,0.20014,0.53887,0.37141,0.71033,0.92949,Fibroblast (subtipo indeterminado),CD_vs_HC
AL591163.1,0.071129,0.49166,4.0085,0.12265,0.90238,,Fibroblast (subtipo indeterminado),CD_vs_HC
CAMTA1-DT,0.11132,-0.074166,3.9594,-0.018731,0.98506,,Fibroblast (subtipo indeterminado),CD_vs_HC
CAMTA1,33.778,0.44413,0.32835,1.3526,0.17617,0.63789,Fibroblast (subtipo indeterminado),CD_vs_HC
AL359881.2,0.059584,1.119,4.0969,0.27314,0.78475,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL359881.1,0.03656,0.9067,3.9692,0.22843,0.81931,,Fibroblast (subtipo indeterminado),CD_vs_HC
VAMP3,18.964,-0.036416,0.35436,-0.10277,0.91815,0.98759,Fibroblast (subtipo indeterminado),CD_vs_HC
PER3,18.367,-1.1005,0.48629,-2.2631,0.023628,0.30883,Fibroblast (subtipo indeterminado),CD_vs_HC
Z98884.1,0.085539,0.8402,3.9593,0.21221,0.83194,,Fibroblast (subtipo indeterminado),CD_vs_HC
UTS2,0.27061,1.0641,4.0723,0.26131,0.79386,,Fibroblast (subtipo indeterminado),CD_vs_HC
