gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SDF4,25.038,-0.35137,0.38517,-0.91225,0.36164,0.78003,Colonocytes,UC_vs_CD
B3GALT6,0.60611,1.5441,1.9152,0.80624,0.42011,,Colonocytes,UC_vs_CD
C1QTNF12,25.133,-0.31059,0.74291,-0.41807,0.6759,0.91768,Colonocytes,UC_vs_CD
AL162741.1,0.015889,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
UBE2J2,4.7721,-0.25763,0.73103,-0.35242,0.72452,,Colonocytes,UC_vs_CD
SCNN1D,0.2857,0.17456,1.6025,0.10893,0.91326,,Colonocytes,UC_vs_CD
ACAP3,3.5916,-0.47809,0.97066,-0.49254,0.62234,,Colonocytes,UC_vs_CD
PUSL1,1.5837,0.46381,1.1728,0.39546,0.6925,,Colonocytes,UC_vs_CD
INTS11,11.89,-0.49789,0.45643,-1.0908,0.27534,0.7184,Colonocytes,UC_vs_CD
CPTP,17.404,0.086556,0.45496,0.19025,0.84911,0.9686,Colonocytes,UC_vs_CD
TAS1R3,0.043225,1.4542,2.9082,0.50003,0.61705,,Colonocytes,UC_vs_CD
DVL1,8.3226,0.68966,0.58805,1.1728,0.24088,0.68304,Colonocytes,UC_vs_CD
AURKAIP1,73.104,-0.56418,0.39433,-1.4307,0.1525,0.611,Colonocytes,UC_vs_CD
CCNL2,20.498,0.17211,0.41508,0.41463,0.67841,0.91831,Colonocytes,UC_vs_CD
MRPL20,14.253,-0.67369,0.5222,-1.2901,0.19702,0.65234,Colonocytes,UC_vs_CD
AL391244.3,0.4172,2.3626,2.4768,0.95391,0.34013,,Colonocytes,UC_vs_CD
LINC01770,0.033048,1.5156,2.8695,0.52817,0.59738,,Colonocytes,UC_vs_CD
VWA1,10.33,1.3307,0.55054,2.417,0.015648,0.2631,Colonocytes,UC_vs_CD
ATAD3C,0.15178,1.4065,1.782,0.78926,0.42996,,Colonocytes,UC_vs_CD
ATAD3B,2.4193,-0.36159,0.91532,-0.39504,0.69281,,Colonocytes,UC_vs_CD
ATAD3A,1.3643,-0.88849,1.194,-0.7441,0.45682,,Colonocytes,UC_vs_CD
TMEM240,0.10687,1.326,4.1968,0.31596,0.75203,,Colonocytes,UC_vs_CD
SSU72,19.771,0.18628,0.41393,0.45003,0.65269,0.91243,Colonocytes,UC_vs_CD
AL645728.1,1.2039,-0.69152,1.2919,-0.53527,0.59246,,Colonocytes,UC_vs_CD
FNDC10,0.68911,0.14375,1.4888,0.096556,0.92308,,Colonocytes,UC_vs_CD
AL691432.2,1.5457,-0.26101,1.2383,-0.21078,0.83306,,Colonocytes,UC_vs_CD
MIB2,5.6373,-0.63353,1.0113,-0.62648,0.531,,Colonocytes,UC_vs_CD
MMP23B,0.54066,1.2184,1.7126,0.71141,0.47683,,Colonocytes,UC_vs_CD
CDK11B,19.888,-0.15874,0.37476,-0.42357,0.67188,0.91733,Colonocytes,UC_vs_CD
FO704657.1,0.35298,2.1739,1.7027,1.2767,0.20169,,Colonocytes,UC_vs_CD
SLC35E2B,3.5941,-0.19732,0.6392,-0.30869,0.75756,,Colonocytes,UC_vs_CD
CDK11A,24.133,0.13176,0.47842,0.27541,0.783,0.95025,Colonocytes,UC_vs_CD
